,created_at,url,id
12,2022-06-27T06:46:07Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,16802
13,2022-07-04T01:38:05Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,16802
14,2022-07-11T06:55:19Z,https://courses.bootcampspot.com/courses/1267/assignments/25220/submissions,16802
15,2022-07-18T05:12:20Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,16802
16,2022-08-01T05:10:16Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,16802
17,2022-08-06T22:42:19Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,16802
18,2022-08-11T20:01:51Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,16802
0,2022-03-28T23:59:06Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,17309
1,2022-04-04T01:43:47Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,17309
2,2022-04-12T03:27:05Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,17309
3,2022-04-25T23:05:35Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,17309
4,2022-04-26T00:54:50Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,17309
5,2022-04-26T06:27:24Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,17309
6,2022-05-11T09:11:14Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,17309
7,2022-05-18T00:26:29Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,17309
8,2022-05-25T02:05:59Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,17309
9,2022-05-25T22:47:27Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,17309
10,2022-06-14T17:38:38Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,17309
11,2022-06-15T20:13:45Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,17309
12,2022-06-15T21:37:15Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,17309
13,2022-07-17T00:56:25Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,17309
14,2022-07-17T00:57:56Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,17309
0,2022-03-18T03:36:12Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,17706
1,2022-04-01T21:58:15Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,17706
2,2022-04-08T21:12:57Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,17706
3,2022-04-12T20:47:41Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,17706
4,2022-04-20T17:50:55Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,17706
5,2022-04-30T22:08:00Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,17706
6,2022-05-04T22:41:19Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,17706
7,2022-05-12T19:12:59Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,17706
8,2022-05-13T22:44:24Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,17706
9,2022-05-23T21:40:59Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,17706
10,2022-06-03T17:11:54Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,17706
11,2022-06-16T19:41:21Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,17706
12,2022-06-20T23:38:40Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,17706
13,2022-07-01T21:08:21Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,17706
14,2022-07-05T22:13:14Z,https://courses.bootcampspot.com/courses/1267/assignments/25220/submissions,17706
15,2022-07-20T02:45:55Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,17706
16,2022-08-01T04:14:53Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,17706
17,2022-08-08T03:35:03Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,17706
18,2022-08-08T22:27:03Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,17706
